habituation,dependency,S
variation,edition,S
variation,sport,S
variation,version,S
variation,mutation,S
variation,fluctuation,S
variation,variance,S
variance,discrepancy,S
variance,variableness,S
variance,disagreement,S
variance,division,S
variance,variability,S
variance,divergence,S
variance,invariability,A
turning,reverse,S
turning,turn,S
turning,ferment,S
turning,twist,S
turning,wrench,S
turning,plough,S
turning,sour,S
turning,bend,S
turning,flex,S
turning,deform,S
turning,plow,S
turning,become,S
turning,grow,S
turning,rick,S
turning,sprain,S
turning,work,S
turning,release,S
turning,unbend,A
diversification,variegation,S
flux,blend,S
flux,commingle,S
flux,combine,S
flux,merge,S
flux,flow,S
flux,fluxion,S
flux,liquefy,S
flux,coalesce,S
flux,fuse,S
flux,meld,S
flux,liquify,S
flux,conflate,S
switch,permutation,S
switch,tack,S
switch,replacement,S
switch,swop,S
switch,switching,S
switch,trade,S
switch,swap,S
switch,shift,S
switch,substitution,S
switching,alternate,S
switching,tack,S
switching,swop,S
switching,interchange,S
switching,trade,S
switching,shift,S
switching,swap,S
switching,exchange,S
switching,change,S
switching,flip,S
switching,throw,S
shift,careen,S
shift,dislodge,S
shift,teddy,S
shift,tilt,S
shift,transfer,S
shift,faulting,S
shift,transformation,S
shift,lurch,S
shift,reposition,S
shift,sack,S
shift,transmutation,S
shift,stir,S
shift,agitate,S
shift,fracture,S
shift,displacement,S
shift,chemise,S
shift,budge,S
shift,shimmy,S
shift,wobble,S
substitution,permutation,S
substitution,replacement,S
substitution,commutation,S
commutation,commuting,S
superannuation,obsoleteness,S
supplanting,replace,S
supplanting,displacement,S
supplanting,supersede,S
supplanting,supercede,S
supplanting,supplant,S
displacement,translation,S
replacement,successor,S
replacement,permutation,S
replacement,refilling,S
replacement,replacing,S
replacement,renewal,S
replacement,replenishment,S
replacing,replace,S
replacing,interchange,S
replacing,supersede,S
replacing,supercede,S
replacing,substitute,S
replacing,supplant,S
replacing,exchange,S
weaning,wean,S
promotion,publicity,S
promotion,packaging,S
promotion,advancement,S
promotion,furtherance,S
promotion,demotion,A
investment,investing,S
investment,investiture,S
investiture,coronation,S
investiture,enthronement,S
alteration,revision,S
alteration,modification,S
alteration,adjustment,S
modification,adjustment,S
adjustment,allowance,S
adjustment,adaption,S
distraction,misdirection,S
misdirection,mismanagement,S
modulation,transition,S
modulation,intonation,S
modulation,inflection,S
qualification,making,S
qualification,reservation,S
reorganization,shakeup,S
reorganization,reorganisation,S
passage,transition,S
passage,transit,S
passage,enactment,S
passage,passageway,S
transition,changeover,S
fossilization,fossilisation,S
tampering,fiddle,S
tampering,tamper,S
tampering,meddle,S
tampering,monkey,S
transfer,channelize,S
transfer,remove,S
transfer,reassign,S
transfer,transport,S
transfer,transmit,S
transfer,transferral,S
transfer,transportation,S
transfer,transference,S
transfer,transplant,S
transfer,transpose,S
transfer,channel,S
transfer,conveyance,S
transfer,transferee,S
prohibition,inhibition,S
prohibition,proscription,S
inhibition,suppression,S
resistance,impedance,S
resistance,resistivity,S
resistance,resistor,S
resistance,immunity,S
resistance,opposition,S
opposition,confrontation,S
opposition,foeman,S
opposition,enemy,S
reaction,response,S
backlash,recoil,S
backlash,repercussion,S
avoidance,dodging,S
avoidance,shunning,S
shunning,shun,S
shunning,ostracise,S
shunning,ostracize,S
shunning,blackball,S
shunning,eschew,S
shunning,dodging,S
shunning,banish,S
dodging,fudge,S
dodging,duck,S
dodging,scheme,S
dodging,hedge,S
dodging,skirt,S
dodging,evade,S
dodging,elude,S
dodging,parry,S
dodging,circumvent,S
dodging,sidestep,S
aversion,averting,S
aversion,distaste,S
averting,debar,S
averting,avert,S
averting,deflect,S
averting,avoid,S
averting,obviate,S
averting,forfend,S
forsaking,forsake,S
forsaking,desert,S
forsaking,abandon,S
forsaking,desolate,S
apostasy,renunciation,S
apostasy,tergiversation,S
tergiversation,equivocation,S
renunciation,repudiation,S
renunciation,forgoing,S
renunciation,renouncement,S
renunciation,forswearing,S
forgoing,forego,S
forgoing,forgo,S
forgoing,predate,S
forgoing,precede,S
forgoing,waive,S
forgoing,relinquish,S
forgoing,foreswear,S
forgoing,antedate,S
forgoing,forfeit,S
forgoing,forswearing,S
forgoing,claim,A
forgoing,postdate,A
forswearing,forswear,S
forswearing,retract,S
forswearing,resile,S
forswearing,recant,S
forswearing,abjure,S
nonacceptance,turndown,S
abnegation,denial,S
denial,demurrer,S
denial,defense,S
denial,defence,S
denial,prosecution,A
boycott,patronize,A
banishment,proscription,S
banishment,ostracism,S
banishment,coventry,S
exclusion,censure,S
exclusion,riddance,S
exclusion,exception,S
exclusion,excommunication,S
exclusion,elision,S
exclusion,inclusion,A
riddance,elimination,S
deportation,transportation,S
deportation,exile,S
ostracism,coventry,S
barring,debar,S
barring,blockade,S
barring,block,S
barring,exclude,S
barring,barricade,S
barring,relegate,S
barring,blackball,S
barring,stop,S
barring,banish,S
blackball,shun,S
blackball,ostracise,S
blackball,veto,S
blackball,ostracize,S
blackball,banish,S
exile,expatriate,S
exile,deportee,S
exile,deport,S
exile,transportation,S
exile,expat,S
exile,repatriate,A
transportation,transport,S
transportation,transit,S
transportation,fare,S
transportation,transferral,S
transportation,conveyance,S
transportation,shipping,S
excommunication,censure,S
relegation,relegating,S
relegation,deputation,S
relegation,delegation,S
relegation,delegating,S
ouster,ejector,S
ouster,ousting,S
ousting,expel,S
ousting,oust,S
deposition,dethronement,S
deposition,deposit,S
suspension,hanging,S
suspension,intermission,S
suspension,respite,S
suspension,abeyance,S
suspension,abatement,S
suspension,hiatus,S
suspension,interruption,S
suspension,pause,S
suspension,reprieve,S
suspension,dangling,S
veto,prohibit,S
veto,forbid,S
veto,disallow,S
veto,proscribe,S
veto,interdict,S
veto,allow,A
veto,permit,A
termination,terminus,S
termination,expiration,S
termination,result,S
termination,expiry,S
termination,ending,S
termination,endpoint,S
termination,outcome,S
ending,cease,S
ending,terminate,S
ending,stop,S
ending,finish,S
ending,begin,A
finish,cultivation,S
finish,coating,S
finish,finishing,S
finish,terminate,S
finish,destination,S
finish,culture,S
finish,finis,S
finish,refinement,S
finish,finale,S
finish,stop,S
finish,start,A
finish,begin,A
finishing,coating,S
finishing,cease,S
finishing,complete,S
finishing,terminate,S
finishing,stop,S
finishing,begin,A
finishing,start,A
finale,finis,S
finale,coda,S
completion,culmination,S
culmination,apogee,S
finalization,finalisation,S
graduation,commencement,S
graduation,gradation,S
relinquishment,relinquishing,S
relinquishing,forego,S
relinquishing,forgo,S
relinquishing,relinquish,S
relinquishing,waive,S
relinquishing,foreswear,S
relinquishing,renounce,S
relinquishing,free,S
relinquishing,release,S
relinquishing,quit,S
relinquishing,resign,S
relinquishing,hold,A
cession,ceding,S
ceding,concede,S
ceding,surrender,S
ceding,yield,S
ceding,grant,S
ceding,deliver,S
ceding,cede,S
exemption,immunity,S
exemption,freedom,S
immunity,susceptibility,A
dissolution,looseness,S
dissolution,dissipation,S
dissolution,breakup,S
dissolution,disintegration,S
dissolution,dissolving,S
dissolution,licentiousness,S
dissolution,profligacy,S
dissolution,adjournment,S
breakup,separation,S
breakup,detachment,S
overthrow,derangement,S
overthrow,overrule,S
overthrow,override,S
dismissal,sack,S
dismissal,sacking,S
dismissal,dismission,S
dismission,sack,S
dismission,sacking,S
sack,pouch,S
sack,fire,S
sack,terminate,S
sack,plunder,S
sack,dismiss,S
sack,pocket,S
sack,sacking,S
sack,sackful,S
sack,hammock,S
sack,displace,S
sack,chemise,S
sack,hire,A
sacking,fire,S
sacking,terminate,S
sacking,plunder,S
sacking,dismiss,S
sacking,displace,S
sacking,clear,S
sacking,bagging,S
sacking,hire,A
congee,jook,S
purge,spew,S
purge,purgation,S
purge,scour,S
purge,purify,S
purge,barf,S
purge,puke,S
purge,regurgitate,S
purge,sanctify,S
purge,upchuck,S
purge,disgorge,S
purge,chuck,S
purge,honk,S
purge,retch,S
purge,rehabilitate,A
destruction,devastation,S
destruction,demolition,S
destruction,death,S
devastation,desolation,S
disaster,calamity,S
disaster,cataclysm,S
disaster,tragedy,S
kill,defeat,S
ruin,destroy,S
ruin,downfall,S
ruin,ruination,S
ruin,ruining,S
ruin,dilapidation,S
ruin,deflower,S
ruin,wrecking,S
ruining,bankrupt,S
ruining,destroy,S
ruining,break,S
ruining,ruination,S
ruining,deflower,S
ruining,smash,S
ruining,wrecking,S
ruination,downfall,S
ruination,wrecking,S
wrecking,wrack,S
wrecking,razing,S
wrecking,wreck,S
razing,dismantle,S
razing,level,S
razing,rase,S
razing,demolishing,S
razing,raze,S
razing,raise,A
demolishing,destroy,S
demolishing,demolish,S
demolishing,pulverize,S
demolishing,crush,S
demolishing,smash,S
demolishing,pulverise,S
annihilation,obliteration,S
annihilation,disintegration,S
obliteration,eradication,S
atomization,atomisation,S
atomization,fragmentation,S
atomisation,fragmentation,S
pulverization,powder,S
pulverization,mill,S
pulverization,grind,S
vaporization,vapor,S
vaporization,evaporation,S
vaporization,vaporisation,S
vaporization,vapour,S
vaporisation,vapor,S
vaporisation,evaporation,S
vaporisation,vapour,S
death,demise,S
death,decease,S
death,expiry,S
death,birth,A
murder,mangle,S
murder,remove,S
murder,mutilate,S
murder,slaying,S
murder,slay,S
slaying,remove,S
slaying,dispatch,S
slaying,slay,S
assassination,blackwash,S
bloodshed,battue,S
bloodshed,bloodbath,S
bloodshed,gore,S
bloodshed,bloodletting,S
gore,panel,S
harakiri,seppuku,S
elimination,liquidation,S
elimination,excretion,S
elimination,voiding,S
elimination,excreting,S
liquidation,settlement,S
liquidation,extermination,S
slaughter,butchery,S
slaughter,thrashing,S
slaughter,butcher,S
slaughter,trouncing,S
slaughter,carnage,S
slaughter,massacre,S
slaughter,debacle,S
slaughter,drubbing,S
carnage,butchery,S
butchery,abattoir,S
butchery,slaughterhouse,S
butchery,shambles,S
butchery,butchering,S
bloodbath,battue,S
bloodbath,bloodletting,S
bloodletting,battue,S
lynching,lynch,S
poisoning,intoxication,S
poisoning,poison,S
gassing,swash,S
gassing,blow,S
gassing,tout,S
gassing,vaunt,S
gassing,boast,S
gassing,bluster,S
gassing,brag,S
suffocation,asphyxiation,S
choking,scrag,S
choking,strangling,S
choking,clog,S
choking,asphyxiate,S
choking,suffocate,S
choking,conk,S
choking,decease,S
choking,throttling,S
choking,strangle,S
choking,stifle,S
choking,fret,S
choking,perish,S
choking,throttle,S
choking,pass,S
choking,foul,S
choking,expire,S
choking,congest,S
choking,choke,S
choking,croak,S
choking,strangulation,S
choking,exit,S
choking,unclog,A
strangling,stifle,S
strangling,throttle,S
strangling,strangulate,S
strangling,cramp,S
strangling,repress,S
strangling,strangle,S
strangling,choke,S
strangling,muffle,S
strangling,hamper,S
strangling,smother,S
strangling,suffocate,S
strangling,throttling,S
strangling,halter,S
strangling,strangulation,S
strangulation,throttling,S
throttling,choke,S
throttling,limit,S
throttling,trammel,S
throttling,restrict,S
throttling,confine,S
throttling,throttle,S
throttling,restrain,S
throttling,strangulate,S
throttling,strangle,S
throttling,bound,S
spasm,cramp,S
squeeze,wedge,S
squeeze,stuff,S
squeeze,compress,S
squeeze,coerce,S
squeeze,crush,S
squeeze,wring,S
squeeze,gouge,S
squeeze,rack,S
squeeze,squash,S
squeeze,mash,S
squeeze,extort,S
squeeze,tweet,S
squeeze,constrict,S
squeeze,squelch,S
squeeze,squeezing,S
squeeze,twitch,S
squeeze,twinge,S
squeeze,contract,S
retch,spew,S
retch,barf,S
retch,puke,S
retch,regurgitate,S
retch,upchuck,S
retch,disgorge,S
retch,chuck,S
retch,honk,S
carjacking,carjack,S
decapitation,beheading,S
beheading,decapitate,S
beheading,behead,S
abolition,abolishment,S
settlement,village,S
settlement,closure,S
settlement,colony,S
settlement,colonisation,S
settlement,colonization,S
closure,block,S
closure,stoppage,S
closure,occlusion,S
closure,stop,S
closure,closedown,S
closure,cloture,S
closure,shutdown,S
closure,blockage,S
closedown,shutdown,S
extinction,extinguishing,S
extinction,extermination,S
extinction,quenching,S
extinguishing,quench,S
extinguishing,extinguish,S
extinguishing,eliminate,S
extinguishing,eradicate,S
extinguishing,quenching,S
extinguishing,decimate,S
extinguishing,annihilate,S
extinguishing,ignite,A
quenching,quell,S
quenching,quench,S
quenching,allay,S
quenching,assuage,S
quenching,slake,S
quenching,extinguish,S
quenching,squelch,S
quenching,ignite,A
fade,wither,S
fade,melt,S
fade,slicing,S
fade,slice,S
fade,languish,S
abortion,miscarriage,S
miscarriage,stillbirth,S
nullification,override,S
override,overrule,S
abrogation,repeal,S
abrogation,annulment,S
repeal,annul,S
repeal,countermand,S
repeal,revoke,S
repeal,rescind,S
repeal,annulment,S
repeal,vacate,S
annulment,invalidation,S
annulment,revocation,S
derogation,depreciation,S
derogation,disparagement,S
recission,rescission,S
neutralization,neutralisation,S
neutralization,counteraction,S
neutralisation,counteraction,S
deactivation,inactivation,S
deactivation,defusing,S
deactivation,activation,A
defusing,defuse,S
defusing,fuse,A
defusing,activation,A
inactivation,activation,A
regression,fixation,S
regression,regress,S
regression,retrogression,S
regression,retroversion,S
regress,revert,S
regress,retrogression,S
regress,retrogress,S
regress,recidivate,S
regress,retroversion,S
regress,progress,A
retrogression,retroversion,S
retrogression,degeneration,S
retroversion,retroflexion,S
retroversion,retroflection,S
start,begin,S
start,startle,S
start,scratch,S
start,initiate,S
start,depart,S
start,originate,S
start,kickoff,S
start,commencement,S
start,protrude,S
start,outset,S
start,bulge,S
start,offset,S
start,commence,S
start,showtime,S
start,middle,A
start,stop,A
commencement,kickoff,S
commencement,outset,S
commencement,showtime,S
commencement,offset,S
commencement,finish,A
commencement,middle,A
accession,admission,S
accession,assenting,S
accession,addition,S
accession,access,S
accession,admittance,S
attack,flack,S
attack,fire,S
attack,aggress,S
attack,attempt,S
attack,flak,S
attack,onrush,S
attack,approach,S
constitution,composition,S
constitution,formation,S
constitution,makeup,S
constitution,organization,S
constitution,organisation,S
constitution,establishment,S
establishment,institution,S
establishment,administration,S
establishment,organization,S
establishment,organisation,S
establishment,formation,S
establishment,governance,S
establishment,brass,S
formation,organization,S
formation,organisation,S
organization,administration,S
organization,system,S
organization,organisation,S
organization,arrangement,S
organization,governance,S
organization,brass,S
organisation,administration,S
organisation,system,S
organisation,arrangement,S
organisation,governance,S
organisation,brass,S
creation,universe,S
creation,cosmos,S
creation,conception,S
creation,existence,S
creation,founding,S
creation,foundation,S
creation,institution,S
creation,origination,S
creation,initiation,S
creation,macrocosm,S
creation,instauration,S
creation,innovation,S
creation,introduction,S
introduction,insertion,S
introduction,debut,S
introduction,founding,S
introduction,foundation,S
introduction,institution,S
introduction,origination,S
introduction,unveiling,S
introduction,intro,S
introduction,instauration,S
introduction,innovation,S
introduction,presentation,S
introduction,intromission,S
debut,unveiling,S
unveiling,unveil,S
unveiling,uncover,S
unveiling,reveal,S
unveiling,veil,A
icebreaker,iceboat,S
inauguration,startup,S
founding,plant,S
founding,establish,S
founding,base,S
founding,found,S
founding,foundation,S
founding,institute,S
founding,institution,S
founding,launch,S
founding,origination,S
founding,constitute,S
founding,ground,S
founding,instauration,S
founding,innovation,S
founding,abolish,A
foundation,groundwork,S
foundation,basis,S
foundation,cornerstone,S
foundation,substructure,S
foundation,fundament,S
foundation,institution,S
foundation,origination,S
foundation,understructure,S
foundation,instauration,S
foundation,innovation,S
foundation,foot,S
institution,creation,S
institution,origination,S
institution,instauration,S
institution,innovation,S
institution,asylum,S
origination,instauration,S
origination,inception,S
origination,innovation,S
origination,origin,S
innovation,conception,S
innovation,design,S
innovation,instauration,S
innovation,invention,S
authorship,penning,S
authorship,writing,S
authorship,paternity,S
authorship,composition,S
paternity,fatherhood,S
installation,installing,S
installation,facility,S
installation,installment,S
installation,instalment,S
installing,establish,S
installing,instal,S
installing,instalment,S
installing,installment,S
installing,install,S
installment,episode,S
installment,instalment,S
instalment,episode,S
kickoff,outset,S
kickoff,showtime,S
kickoff,offset,S
kickoff,middle,A
resumption,recommencement,S
scrum,scrummage,S
unionization,unionisation,S
arousal,foreplay,S
arousal,stimulation,S
cooking,prepare,S
cooking,ready,S
cooking,fudge,S
cooking,make,S
cooking,falsify,S
cooking,misrepresent,S
cooking,wangle,S
cooking,fake,S
cooking,cookery,S
cooking,manipulate,S
cooking,preparation,S
cooking,cook,S
cookery,preparation,S
preparation,grooming,S
preparation,planning,S
preparation,preparedness,S
preparation,formulation,S
preparation,readiness,S
preparation,provision,S
preparation,readying,S
preparation,training,S
preparation,homework,S
preparation,prep,S
toasting,wassail,S
toasting,browning,S
toasting,pledge,S
toasting,crisp,S
toasting,drink,S
toasting,toast,S
toasting,salute,S
browning,brown,S
broil,bake,S
broil,grilling,S
broil,broiling,S
broiling,bake,S
broiling,grilling,S
grilling,grill,S
frying,electrocute,S
frying,sauteing,S
sauteing,saute,S
braising,braise,S
poaching,poach,S
roasting,ridicule,S
roasting,blackguard,S
roasting,roast,S
barbecuing,barbeque,S
barbecuing,barbecue,S
stewing,grizzle,S
stewing,brood,S
stewing,simmering,S
stewing,grudge,S
stewing,stew,S
simmering,simmer,S
basting,baste,S
basting,clobber,S
basting,tack,S
basting,tacking,S
basting,batter,S
seasoning,flavoring,S
seasoning,mollify,S
seasoning,temper,S
seasoning,season,S
seasoning,flavor,S
seasoning,harden,S
seasoning,flavouring,S
seasoning,flavour,S
salting,salt,S
sweetening,sweetener,S
sweetening,sweeten,S
sweetening,enhancement,S
sweetening,sour,A
infusion,extract,S
improvement,melioration,S
improvement,betterment,S
improvement,decline,A
advancement,procession,S
advancement,progression,S
advancement,furtherance,S
advancement,retreat,A
progress,procession,S
progress,build,S
progress,recede,A
progress,retreat,A
stride,footstep,S
stride,pace,S
stride,tread,S
development,growth,S
development,maturation,S
development,evolution,S
development,ontogeny,S
development,ontogenesis,S
development,exploitation,S
development,devolution,A
broadening,widening,S
broadening,extend,S
broadening,widen,S
broadening,diversify,S
broadening,broaden,S
broadening,narrowing,A
broadening,specialize,A
elaboration,enlargement,S
elaboration,intricacy,S
elaboration,refinement,S
elaboration,involution,S
elaboration,amplification,S
elaboration,expansion,S
elaboration,elaborateness,S
cleaning,pick,S
cleaning,cleanup,S
cleaning,cleanse,S
cleaning,strip,S
cleaning,scavenge,S
cleaning,clean,S
cleaning,dirty,A
scrubbing,scratch,S
scrubbing,scour,S
scrubbing,cancel,S
scrubbing,scouring,S
scouring,purge,S
scouring,abrade,S
scouring,scour,S
scouring,flush,S
swabbing,swab,S
swabbing,mopping,S
mopping,pout,S
purgation,purification,S
purgation,katharsis,S
purgation,catharsis,S
purification,refining,S
purification,refinement,S
catharsis,katharsis,S
catharsis,abreaction,S
katharsis,abreaction,S
sterilization,sterilisation,S
pasteurization,pasteurisation,S
sanitation,sanitization,S
sanitation,sanitisation,S
sanitization,sanitisation,S
depilation,epilation,S
depilation,hairlessness,S
bathing,bath,S
bathing,bathe,S
wash,race,S
wash,washout,S
wash,slipstream,S
wash,moisten,S
wash,airstream,S
wash,launder,S
wash,lave,S
wash,dampen,S
wash,washing,S
wash,backwash,S
wash,laundry,S
wash,rinse,S
washing,dampen,S
washing,laundry,S
washing,rinse,S
washing,moisten,S
washing,launder,S
washing,lave,S
rinse,gargle,S
rinse,rinsing,S
soak,soakage,S
soak,fleece,S
soak,dowse,S
soak,gazump,S
soak,souse,S
soak,surcharge,S
soak,imbue,S
soak,intoxicate,S
soak,hock,S
soak,pawn,S
soak,douse,S
soak,plume,S
soak,overcharge,S
soak,drench,S
soak,inebriate,S
soak,undercharge,A
brushing,sweep,S
comb,coxcomb,S
comb,ransack,S
comb,disentangle,S
comb,combing,S
comb,cockscomb,S
combing,ransack,S
combing,disentangle,S
haircare,hairdressing,S
shower,exhibitor,S
shower,exhibitioner,S
shower,cascade,S
bath,bathroom,S
bath,bathtub,S
bath,bathe,S
correction,chastening,S
correction,chastisement,S
correction,discipline,S
redress,indemnity,S
redress,damages,S
redress,remedy,S
redress,indemnification,S
redress,remediation,S
redress,compensate,S
redress,wrong,A
remedy,relieve,S
remedy,remediate,S
remedy,rectify,S
remedy,repair,S
remedy,remediation,S
remedy,cure,S
remedy,amend,S
salve,unction,S
salve,relieve,S
salve,save,S
salve,balm,S
salve,unguent,S
salve,ointment,S
retribution,payback,S
retribution,requital,S
retribution,vengeance,S
recompense,compensation,S
recompense,indemnify,S
recompense,remunerate,S
recompense,repair,S
recompense,compensate,S
indemnification,indemnity,S
indemnification,damages,S
optimization,optimisation,S
perfection,paragon,S
perfection,flawlessness,S
perfection,idol,S
perfection,imperfection,A
reform,rectify,S
reform,reclaim,S
amelioration,melioration,S
amelioration,betterment,S
melioration,betterment,S
melioration,decline,A
glamorization,glamorisation,S
decoration,medallion,S
decoration,palm,S
decoration,ornament,S
decoration,medal,S
decoration,ribbon,S
decoration,ornamentation,S
ornamentation,ornament,S
ornamentation,embellishment,S
embellishment,embroidery,S
trimming,pare,S
trimming,passementerie,S
trimming,crop,S
trimming,reduce,S
trimming,snip,S
trimming,shave,S
trimming,clipping,S
trimming,prune,S
trimming,clip,S
trimming,garnish,S
trimming,dress,S
marking,commemorate,S
marking,denounce,S
marking,tick,S
marking,distinguish,S
marking,check,S
marking,stigmatize,S
marking,scoring,S
marking,marker,S
marking,label,S
marking,score,S
marking,punctuate,S
marking,brand,S
marking,grade,S
marking,pock,S
marking,note,S
marking,nock,S
marking,notice,S
marking,grading,S
marking,differentiate,S
marking,stigmatise,S
marking,scar,S
marking,ignore,A
lineation,outline,S
mottling,dapple,S
mottling,cloud,S
mottling,blotch,S
mottling,mottle,S
mottling,streak,S
striping,rifle,S
striping,pillage,S
striping,foray,S
striping,despoil,S
striping,dismantle,S
striping,ransack,S
striping,peel,S
striping,plunder,S
striping,divest,S
striping,deprive,S
striping,leach,S
striping,disinvest,S
striping,denude,S
striping,strip,S
striping,stripe,S
striping,disrobe,S
striping,clean,S
striping,undress,S
striping,bare,S
striping,loot,S
striping,dress,A
clearing,acquit,S
clearing,illuminate,S
clearing,brighten,S
clearing,clarification,S
clearing,gain,S
clearing,sack,S
clearing,clear,S
clearing,realize,S
clearing,enlighten,S
clearing,discharge,S
clearing,authorise,S
clearing,unclutter,S
clearing,authorize,S
clearing,crystalise,S
clearing,solve,S
clearing,earn,S
clearing,pass,S
clearing,exculpate,S
clearing,exonerate,S
clearing,make,S
clearing,realise,S
clearing,glade,S
clearing,crystallize,S
clearing,crystallise,S
clearing,elucidate,S
clearing,crystalize,S
clearing,bounce,A
clearing,clutter,A
clearing,overcast,A
clearing,convict,A
clarification,elucidation,S
clarification,illumination,S
fortification,munition,S
humanization,humanisation,S
modernization,modernisation,S
renovation,redevelopment,S
renovation,overhaul,S
renovation,refurbishment,S
redevelopment,overhaul,S
overhaul,modernize,S
overhaul,overtake,S
overhaul,modernise,S
facelift,rhytidectomy,S
moralization,moralizing,S
moralization,moralisation,S
moralisation,moralizing,S
downturn,downswing,S
ventilation,airing,S
ventilation,respiration,S
airing,send,S
airing,ventilate,S
airing,aerate,S
airing,publicise,S
airing,spreading,S
airing,publicize,S
airing,transmit,S
airing,beam,S
airing,dissemination,S
airing,broadcast,S
airing,vent,S
airing,bare,S
repair,fixing,S
repair,rectify,S
repair,hangout,S
repair,doctor,S
repair,indemnify,S
repair,mend,S
repair,vivify,S
repair,bushel,S
repair,haunt,S
repair,resort,S
repair,recreate,S
repair,renovate,S
repair,remediate,S
repair,mending,S
repair,reanimate,S
repair,revive,S
repair,compensate,S
repair,restore,S
repair,revivify,S
repair,quicken,S
repair,fixture,S
fixing,prepare,S
fixing,limit,S
fixing,fixate,S
fixing,doctor,S
fixing,altering,S
fixing,determine,S
fixing,fastener,S
fixing,define,S
fixing,mending,S
fixing,sterilize,S
fixing,neutering,S
fixing,ready,S
fixing,secure,S
fixing,posit,S
fixing,restore,S
fixing,cook,S
fixing,holdfast,S
fixing,sterilise,S
fixing,fixation,S
fixing,mend,S
fixing,bushel,S
fixing,specify,S
fixing,fasten,S
fixing,situate,S
fixing,make,S
fixing,deposit,S
fixing,fixture,S
fixing,break,A
fixing,unfasten,A
fixture,mending,S
fixture,mend,S
fixture,fastness,S
fixture,fixity,S
fixture,fixedness,S
fixture,habitue,S
fixture,looseness,A
mend,restore,S
mend,darn,S
mend,mending,S
mend,doctor,S
mend,patch,S
mend,bushel,S
mend,heal,S
mending,restore,S
mending,doctor,S
mending,bushel,S
mending,heal,S
mending,break,A
darning,darn,S
patching,piece,S
patching,patch,S
care,fear,S
care,handle,S
care,tutelage,S
care,wish,S
care,deal,S
care,manage,S
care,guardianship,S
care,maintenance,S
care,upkeep,S
maintenance,alimony,S
maintenance,sustainment,S
maintenance,sustenance,S
maintenance,upkeep,S
upkeep,sustainment,S
upkeep,sustenance,S
quickie,quicky,S
renewal,rehabilitation,S
renewal,refilling,S
renewal,replenishment,S
rebuilding,rebuild,S
rebuilding,reconstruct,S
coaching,train,S
coaching,coach,S
engagement,employment,S
engagement,date,S
engagement,troth,S
engagement,participation,S
engagement,involvement,S
engagement,booking,S
engagement,fight,S
engagement,involution,S
engagement,betrothal,S
engagement,conflict,S
engagement,nonparticipation,A
booking,reservation,S
booking,hold,S
booking,reserve,S
booking,book,S
degradation,debasement,S
degradation,abjection,S
degradation,abasement,S
dehumanization,dehumanisation,S
brutalization,brutalisation,S
bastardization,bastardisation,S
demoralization,demoralisation,S
stultification,impairment,S
stultification,constipation,S
constipation,irregularity,S
constipation,impairment,S
impairment,disability,S
impairment,deterioration,S
impairment,handicap,S
impairment,harm,S
impairment,damage,S
impairment,disablement,S
popularization,vulgarization,S
popularization,popularisation,S
popularization,vulgarisation,S
popularisation,vulgarization,S
popularisation,vulgarisation,S
vulgarization,vulgarisation,S
profanation,desecration,S
profanation,blasphemy,S
profanation,sacrilege,S
humiliation,mortification,S
humiliation,abasement,S
abasement,abjection,S
whitening,lightening,S
whitening,white,S
whitening,whiten,S
whitening,blacken,A
lightening,relieve,S
lightening,lighten,S
lightening,brighten,S
lightening,darken,A
bleach,decolor,S
bleach,whitener,S
blackening,blacken,S
blackening,sear,S
blackening,black,S
blackening,scorch,S
blackening,char,S
blackening,whiten,A
obfuscation,bewilderment,S
obfuscation,bafflement,S
obfuscation,puzzlement,S
obfuscation,mystification,S
obfuscation,bemusement,S
obfuscation,befuddlement,S
discoloration,discolouration,S
coloring,emblazon,S
coloring,distort,S
coloring,tinge,S
coloring,discolour,S
coloring,colourise,S
coloring,gloss,S
coloring,colorize,S
coloring,discolor,S
coloring,colouring,S
colouring,emblazon,S
colouring,distort,S
colouring,tinge,S
colouring,discolour,S
colouring,colourise,S
colouring,gloss,S
colouring,colorize,S
colouring,discolor,S
tinting,tint,S
tinting,touch,S
tinting,tinge,S
staining,sully,S
staining,maculation,S
staining,defile,S
staining,tarnish,S
staining,stain,S
staining,maculate,S
environmentalism,hereditarianism,A
fixation,obsession,S
soiling,grime,S
soiling,dirtying,S
soiling,soil,S
soiling,dirty,S
soiling,clean,A
dirtying,grime,S
dirtying,soil,S
dirtying,dirty,S
dirtying,clean,A
maculation,dapple,S
maculation,speckle,S
maculation,fleck,S
maculation,patch,S
contamination,pollution,S
contamination,taint,S
contamination,contaminant,S
contamination,decontamination,A
pollution,defilement,S
pollution,decontamination,A
wetting,leak,S
submersion,ducking,S
submersion,submerging,S
submersion,dousing,S
submersion,immersion,S
submersion,submergence,S
immersion,concentration,S
immersion,engrossment,S
immersion,ducking,S
immersion,submerging,S
immersion,dousing,S
immersion,absorption,S
immersion,submergence,S
ducking,fudge,S
ducking,dodge,S
ducking,dousing,S
ducking,duck,S
ducking,douse,S
ducking,hedge,S
ducking,skirt,S
ducking,evade,S
ducking,elude,S
ducking,parry,S
ducking,circumvent,S
ducking,sidestep,S
dousing,douse,S
dousing,dowse,S
dousing,souse,S
dousing,plunge,S
dousing,drench,S
dousing,duck,S
dousing,dunk,S
